experiment,response_id,participant_hashed_id,child_hashed_id,date_created,completed,is_preview,child_age_rounded,child_gender,condition,phase,scenario,scenario_object,video,question_type,response,rt_ms
exp1,428310,C757Y4,dQNc2F,2026-04-21,True,False,2490,m,2,warmup,warmup,warmup,warmup_part1_bird_question,warmup,bird,57319
exp1,428310,C757Y4,dQNc2F,2026-04-21,True,False,2490,m,2,warmup,warmup,warmup,warmup_part1_fish_question,warmup,fish,46286
exp1,428310,C757Y4,dQNc2F,2026-04-21,True,False,2490,m,2,test,scenario_1,drum,drum_break_lexical,break_lexical,proximal,9584
exp1,428310,C757Y4,dQNc2F,2026-04-21,True,False,2490,m,2,test,scenario_1,drum,drum_break_caused,break_caused,distal,7481
exp1,428310,C757Y4,dQNc2F,2026-04-21,True,False,2490,m,2,test,scenario_1,drum,drum_angry_lexical,angry_lexical,distal,6750
exp1,428310,C757Y4,dQNc2F,2026-04-21,True,False,2490,m,2,test,scenario_1,drum,drum_angry_caused,angry_caused,distal,10048
exp1,428310,C757Y4,dQNc2F,2026-04-21,True,False,2490,m,2,test,scenario_2,balloon,balloon_pop_lexical,pop_lexical,proximal,7183
exp1,428310,C757Y4,dQNc2F,2026-04-21,True,False,2490,m,2,test,scenario_2,balloon,balloon_pop_caused,pop_caused,distal,7547
exp1,428310,C757Y4,dQNc2F,2026-04-21,True,False,2490,m,2,test,scenario_2,balloon,balloon_sad_lexical,sad_lexical,distal,6917
exp1,428310,C757Y4,dQNc2F,2026-04-21,True,False,2490,m,2,test,scenario_2,balloon,balloon_sad_caused,sad_caused,distal,7283
exp1,428406,53YRDH,C3AMJD,2026-04-21,True,False,2310,f,5,warmup,warmup,warmup,warmup_part1_bird_question,warmup,cat,56349
exp1,428406,53YRDH,C3AMJD,2026-04-21,True,False,2310,f,5,warmup,warmup,warmup,warmup_part1_fish_question,warmup,fish,21860
exp1,428406,53YRDH,C3AMJD,2026-04-21,True,False,2310,f,5,test,scenario_1,balloon,balloon_sad_caused,sad_caused,proximal,8031
exp1,428406,53YRDH,C3AMJD,2026-04-21,True,False,2310,f,5,test,scenario_1,balloon,balloon_sad_lexical,sad_lexical,proximal,18681
exp1,428406,53YRDH,C3AMJD,2026-04-21,True,False,2310,f,5,test,scenario_1,balloon,balloon_pop_caused,pop_caused,proximal,12248
exp1,428406,53YRDH,C3AMJD,2026-04-21,True,False,2310,f,5,test,scenario_1,balloon,balloon_pop_lexical,pop_lexical,proximal,5445
exp1,428406,53YRDH,C3AMJD,2026-04-21,True,False,2310,f,5,test,scenario_2,drum,drum_angry_caused,angry_caused,proximal,9863
exp1,428406,53YRDH,C3AMJD,2026-04-21,True,False,2310,f,5,test,scenario_2,drum,drum_angry_lexical,angry_lexical,distal,6513
exp1,428406,53YRDH,C3AMJD,2026-04-21,True,False,2310,f,5,test,scenario_2,drum,drum_break_caused,break_caused,distal,6381
exp1,428406,53YRDH,C3AMJD,2026-04-21,True,False,2310,f,5,test,scenario_2,drum,drum_break_lexical,break_lexical,distal,5246
exp1,428414,5NC34P,BZHWUY,2026-04-21,True,False,1890,m,0,warmup,warmup,warmup,warmup_part1_bird_question,warmup,bird,53568
exp1,428414,5NC34P,BZHWUY,2026-04-21,True,False,1890,m,0,warmup,warmup,warmup,warmup_part1_fish_question,warmup,fish,30080
exp1,428414,5NC34P,BZHWUY,2026-04-21,True,False,1890,m,0,test,scenario_1,drum,drum_break_caused,break_caused,proximal,13666
exp1,428414,5NC34P,BZHWUY,2026-04-21,True,False,1890,m,0,test,scenario_1,drum,drum_break_lexical,break_lexical,proximal,16332
exp1,428414,5NC34P,BZHWUY,2026-04-21,True,False,1890,m,0,test,scenario_1,drum,drum_angry_caused,angry_caused,distal,14148
exp1,428414,5NC34P,BZHWUY,2026-04-21,True,False,1890,m,0,test,scenario_1,drum,drum_angry_lexical,angry_lexical,distal,7015
exp1,428414,5NC34P,BZHWUY,2026-04-21,True,False,1890,m,0,test,scenario_2,balloon,balloon_pop_caused,pop_caused,proximal,11849
exp1,428414,5NC34P,BZHWUY,2026-04-21,True,False,1890,m,0,test,scenario_2,balloon,balloon_pop_lexical,pop_lexical,proximal,7548
exp1,428414,5NC34P,BZHWUY,2026-04-21,True,False,1890,m,0,test,scenario_2,balloon,balloon_sad_caused,sad_caused,distal,8400
exp1,428414,5NC34P,BZHWUY,2026-04-21,True,False,1890,m,0,test,scenario_2,balloon,balloon_sad_lexical,sad_lexical,distal,6879
exp1,428430,FTdYKW,FWEYW2,2026-04-21,True,False,2220,f,6,warmup,warmup,warmup,warmup_part1_bird_question,warmup,bird,52536
exp1,428430,FTdYKW,FWEYW2,2026-04-21,True,False,2220,f,6,warmup,warmup,warmup,warmup_part1_fish_question,warmup,fish,22629
exp1,428430,FTdYKW,FWEYW2,2026-04-21,True,False,2220,f,6,test,scenario_1,balloon,balloon_pop_lexical,pop_lexical,proximal,25042
exp1,428430,FTdYKW,FWEYW2,2026-04-21,True,False,2220,f,6,test,scenario_1,balloon,balloon_pop_caused,pop_caused,distal,7391
exp1,428430,FTdYKW,FWEYW2,2026-04-21,True,False,2220,f,6,test,scenario_1,balloon,balloon_sad_lexical,sad_lexical,proximal,7480
exp1,428430,FTdYKW,FWEYW2,2026-04-21,True,False,2220,f,6,test,scenario_1,balloon,balloon_sad_caused,sad_caused,distal,7383
exp1,428430,FTdYKW,FWEYW2,2026-04-21,True,False,2220,f,6,test,scenario_2,drum,drum_break_lexical,break_lexical,proximal,5736
exp1,428430,FTdYKW,FWEYW2,2026-04-21,True,False,2220,f,6,test,scenario_2,drum,drum_break_caused,break_caused,distal,10218
exp1,428430,FTdYKW,FWEYW2,2026-04-21,True,False,2220,f,6,test,scenario_2,drum,drum_angry_lexical,angry_lexical,proximal,6889
exp1,428430,FTdYKW,FWEYW2,2026-04-21,True,False,2220,f,6,test,scenario_2,drum,drum_angry_caused,angry_caused,distal,6474
